"","n","k","NP","itermax","pMut","pCR","pGBest","1","2","3","4","5","6","7","8","9","10"
"16",70,7,10,500,0.5,0.95,0.05,0.189993933815365,0.19579259480413,0.194252590214196,0.19360722419608,0.192090509221868,0.189260565915932,0.195225257498526,0.197495853367032,0.200277744132494,0.187521324613426
"17",70,7,10,500,0.5,0.95,0.5,0.172647023372722,0.176565345387077,0.175796618071079,0.169322104900543,0.181323283547762,0.17036027777069,0.171226923471043,0.175515952702057,0.171816927069312,0.171026383446616
"18",70,7,10,500,0.5,0.95,0.95,0.166834139285307,0.164506141030609,0.161189949081111,0.165169753414348,0.167895601771183,0.166684598419401,0.164180653067832,0.16960838017701,0.172201687387432,0.164341243751427
"19",70,7,10,500,0.95,0.05,0.05,0.217454770711556,0.211466732847523,0.206238072453745,0.20075651289948,0.217813974784695,0.204602756103133,0.217519369645675,0.20581466610662,0.207514581391347,0.210304972016576
"20",70,7,10,500,0.95,0.05,0.5,0.171083729167087,0.195050727044951,0.176765262088447,0.170323161716442,0.193373704715814,0.17548863981939,0.175702779619407,0.180894153961733,0.162793079296137,0.176465160373465
"21",70,7,10,500,0.95,0.05,0.95,0.159956279436671,0.162016362111963,0.160646014722692,0.160427171666953,0.160040938039795,0.154885376439901,0.161334390031173,0.169206280144985,0.163480037961322,0.164957653580662
"22",70,7,10,500,0.95,0.5,0.05,0.220346026339174,0.22798932689138,0.213334492029486,0.223385179526477,0.206351687245771,0.213047593429987,0.211088999080133,0.225599279660496,0.217609694821985,0.221590462472648
"23",70,7,10,500,0.95,0.5,0.5,0.188753860943237,0.183376736332456,0.193116442293976,0.18413634046565,0.194092396190736,0.184084831315556,0.192186217642682,0.192217213797918,0.176079720066554,0.188226246315551
"24",70,7,10,500,0.95,0.5,0.95,0.174598534506125,0.173655786728129,0.177414254713411,0.187212779704411,0.181930513528467,0.180137269783658,0.182756756562121,0.173935488779711,0.180566002709562,0.178094640153715
"25",70,7,10,500,0.95,0.95,0.05,0.233016653940488,0.226428809306581,0.22954678452666,0.230374047543499,0.228704505090938,0.229933131485276,0.23206812625786,0.229659492666984,0.22113855326248,0.226777643550835
"26",70,7,10,500,0.95,0.95,0.5,0.211070469385864,0.211069676065625,0.202413248896673,0.200219831754719,0.20441643917736,0.200350276269058,0.20263571855925,0.202873657966587,0.194538185501875,0.205196726302634
"27",70,7,10,500,0.95,0.95,0.95,0.198493340241825,0.201144616495768,0.192221747056454,0.198813104965712,0.193401074264223,0.197095736635622,0.198513796570966,0.192455833194022,0.210511065282692,0.198893003647383
"28",70,7,10,1000,0.05,0.05,0.05,0.248080558719388,0.255162755196488,0.209005740120564,0.216809971350748,0.23101493696881,0.231081462537808,0.2523890809621,0.235504562889986,0.221172779364408,0.225126234132414
"29",70,7,10,1000,0.05,0.05,0.5,0.180761669481062,0.183111597373917,0.190588470672177,0.180832614977137,0.186809603023495,0.210720105166876,0.194852453649794,0.188934737958765,0.200088310591488,0.219248581113683
"30",70,7,10,1000,0.05,0.05,0.95,0.185409279462166,0.186740867490966,0.177021051201261,0.176577528519385,0.192662719780391,0.193351095088879,0.188584373739777,0.181708950517591,0.181915270446649,0.177624087917827
"31",70,7,10,1000,0.05,0.5,0.05,0.162854958275133,0.161074294322751,0.175241973889372,0.158355075856532,0.158309233279589,0.162031378530859,0.158075883796526,0.163210819070097,0.17471390593583,0.160008015249687
"32",70,7,10,1000,0.05,0.5,0.5,0.152796564238635,0.154461743429844,0.158490223626587,0.163232748708254,0.151712548791552,0.159479890630407,0.160279104110057,0.15770307994779,0.153662359953004,0.157231167734341
"33",70,7,10,1000,0.05,0.5,0.95,0.155550972124226,0.157170762064365,0.16060946532576,0.154086956280504,0.158449707628436,0.152341311750306,0.154388757967434,0.155993984814518,0.151923968636461,0.150063406002408
"34",70,7,10,1000,0.05,0.95,0.05,0.152126208632836,0.148857559232218,0.148260189088822,0.151382300907308,0.152085919297603,0.147078368588863,0.149483035578529,0.148793866949798,0.147354444033618,0.149952681162704
"35",70,7,10,1000,0.05,0.95,0.5,0.149355084356383,0.148246589313217,0.149543441248498,0.147234199350987,0.14424094540634,0.147486475188432,0.150813886952806,0.151958874727177,0.145437498996544,0.147292565054614
"36",70,7,10,1000,0.05,0.95,0.95,0.145134507329243,0.142781236158209,0.145582733266841,0.146127857605628,0.143732257133038,0.148415509859359,0.144332857223137,0.144474804881001,0.144771279989159,0.14288873105121
"37",70,7,10,1000,0.5,0.05,0.05,0.205229082435417,0.196128735924464,0.199163752513352,0.188981657184603,0.206627422696143,0.198480137126342,0.188212589874205,0.204751333651606,0.196918032901058,0.192080592718833
"38",70,7,10,1000,0.5,0.05,0.5,0.14488727474191,0.142171796213973,0.14311114404806,0.143703584272792,0.139798522039658,0.144622135783368,0.146462638748405,0.144061655031304,0.140862817812112,0.1434898411329
"39",70,7,10,1000,0.5,0.05,0.95,0.136263657031597,0.136753588947727,0.13867030732187,0.135044323817269,0.138639254500909,0.139668984177038,0.142795572588322,0.135514479393035,0.136282356723062,0.141482287590863
"40",70,7,10,1000,0.5,0.5,0.05,0.158259990758761,0.166920327863192,0.171135748308751,0.162505387376385,0.154410347611215,0.167650635813123,0.163176989628273,0.158251717561935,0.167952437500056,0.173090036063011
"41",70,7,10,1000,0.5,0.5,0.5,0.144414625873952,0.144658911843228,0.144543143753402,0.147295455006927,0.145350290435491,0.143538346999216,0.150916055267028,0.150745491414667,0.14655874382934,0.142318673790495
"42",70,7,10,1000,0.5,0.5,0.95,0.143966796596468,0.139934123135579,0.140026714941156,0.141045564796792,0.142415402194465,0.141643104937379,0.140482704083986,0.141054121322273,0.142263311370638,0.144630635643118
"43",70,7,10,1000,0.5,0.95,0.05,0.174458173488743,0.173795694419648,0.177199208261678,0.179635268066688,0.176209711255041,0.17681405128343,0.174663473434623,0.179759989342113,0.175002164512893,0.182584719400743
"44",70,7,10,1000,0.5,0.95,0.5,0.164504837718783,0.160920390195503,0.157079926896484,0.157282166892859,0.161834635110471,0.155746015572684,0.158352865892993,0.160619665157465,0.161026298448021,0.154111379210849
"45",70,7,10,1000,0.5,0.95,0.95,0.152666233055761,0.150283212375611,0.150991534021632,0.15225920310509,0.147396999998103,0.149945711277698,0.153775521419174,0.155387094828201,0.154381051427926,0.152891819333586
"46",70,7,10,1000,0.95,0.05,0.05,0.189038492913476,0.193346958490458,0.187023856154985,0.183530187133855,0.192281756066299,0.193721745639811,0.194703309443996,0.187537531012683,0.191530708458586,0.190614423577276
"47",70,7,10,1000,0.95,0.05,0.5,0.150917075250206,0.152510855619497,0.153174977994802,0.161176292639779,0.150822330146828,0.155808007883146,0.146123381012823,0.151989700885209,0.150250176254033,0.162389449289362
"48",70,7,10,1000,0.95,0.05,0.95,0.142194745835302,0.143530867122644,0.142373016227177,0.140831991654079,0.144422105750532,0.143252411717153,0.142973729648735,0.142025088634642,0.142871448003044,0.146022629341887
"49",70,7,10,1000,0.95,0.5,0.05,0.197970712198528,0.197573938745289,0.196326385996572,0.200671117641833,0.207316591324846,0.193126358797032,0.197763428952041,0.2310884324228,0.211275372671627,0.217639614328313
"50",70,7,10,1000,0.95,0.5,0.5,0.174531838939937,0.176654197254357,0.177473980394603,0.174340422098313,0.180199318759847,0.178665547400411,0.177066950443932,0.168504701721039,0.168558704163328,0.17407001322672
"51",70,7,10,1000,0.95,0.5,0.95,0.164115544142127,0.165722074301041,0.164326963987039,0.16237924945766,0.171959044724373,0.165571116791857,0.164553003590716,0.162485611036028,0.163191496055589,0.162288244292572
"52",70,7,10,1000,0.95,0.95,0.05,0.22381974902275,0.205753410450669,0.215947462248813,0.213882222991939,0.224173456519913,0.213038130252793,0.221953293152607,0.222053648163415,0.217608391510145,0.223577049693956
"53",70,7,10,1000,0.95,0.95,0.5,0.198301753403015,0.196976455270437,0.196290176594022,0.189610816803465,0.196999348226024,0.198919523209804,0.193307179146816,0.195537542345827,0.19498210484388,0.195154878659776
"54",70,7,10,1000,0.95,0.95,0.95,0.193032803674015,0.190082332356796,0.191792390807494,0.192006927267646,0.185239905590173,0.185308074465384,0.187420459611023,0.195923435978584,0.194311975901005,0.190545518047563
"55",70,7,10,1500,0.05,0.05,0.05,0.207601393292289,0.175930859189426,0.212244753343513,0.198700963482713,0.190710471992494,0.244931814007011,0.227245192502935,0.203957900076598,0.191023323497113,0.226790563337648
"56",70,7,10,1500,0.05,0.05,0.5,0.189938174735393,0.174927705741467,0.176761862144555,0.180857774561997,0.170833436630238,0.1713540247072,0.180780199175324,0.18175870303001,0.176314089532795,0.177901410008674
"57",70,7,10,1500,0.05,0.05,0.95,0.168936721259377,0.168696231894118,0.173611360794485,0.1796642809213,0.172667706364791,0.168068545584276,0.173646040222283,0.167309508108393,0.174282396389072,0.17424783029274
"58",70,7,10,1500,0.05,0.5,0.05,0.149071869029436,0.147192946698321,0.151525325214081,0.151283645868448,0.153521488944042,0.15110985206938,0.150695625570792,0.146608326344562,0.155627017536148,0.15148214592654
"59",70,7,10,1500,0.05,0.5,0.5,0.144929944037871,0.148968000743259,0.144517360845479,0.145726777556771,0.144570399970342,0.147931867839454,0.147359940609586,0.14852708468505,0.145834612444173,0.144391222926768
"60",70,7,10,1500,0.05,0.5,0.95,0.147851685829134,0.145096371291818,0.145140003905208,0.145327794140004,0.145896264760238,0.144953233653593,0.148197233460923,0.145365590183036,0.148636449547192,0.149621243298089
"61",70,7,10,1500,0.05,0.95,0.05,0.142812628973567,0.142450421616654,0.141148923091375,0.140194105512532,0.138665207406023,0.141530793457186,0.141149886408821,0.139946646262282,0.14448687468184,0.141170286072221
"62",70,7,10,1500,0.05,0.95,0.5,0.138051914192024,0.137665000576097,0.138183945346832,0.14083284164006,0.138540882790715,0.137519029651284,0.139781068994302,0.139310686755604,0.137546739194076,0.139786792233212
"63",70,7,10,1500,0.05,0.95,0.95,0.13899267866941,0.138659314169925,0.133984221308961,0.138737626211107,0.141865914594346,0.1351025195237,0.136058187088523,0.135378821631376,0.135886659918719,0.136795974915019
"64",70,7,10,1500,0.5,0.05,0.05,0.185291414740267,0.172345278351516,0.197376911996217,0.190455192871253,0.163431475429257,0.194237403798109,0.185898078063653,0.197332769391243,0.192313658873233,0.187934871123237
"65",70,7,10,1500,0.5,0.05,0.5,0.135699493006975,0.13315848826689,0.132851473332626,0.136420677774089,0.13257613454239,0.131501072280917,0.13533195907128,0.132185820982563,0.134799641187868,0.133788781200385
"66",70,7,10,1500,0.5,0.05,0.95,0.130000507040248,0.125177176625191,0.126592459939689,0.128897678570244,0.128741677810931,0.132804157446674,0.129164007509154,0.130172430870171,0.129551884442518,0.125930660859377
"67",70,7,10,1500,0.5,0.5,0.05,0.147796833400857,0.167478315323075,0.149834079786287,0.156404981366414,0.149722674957803,0.15380425094514,0.154524529060552,0.143364439868683,0.149370214106746,0.151737538379229
"68",70,7,10,1500,0.5,0.5,0.5,0.137348409133202,0.138531872939374,0.13919729862651,0.14063541823087,0.136999008231643,0.136296976481837,0.139663714263986,0.139861590999022,0.136787418389531,0.143690437823047
"69",70,7,10,1500,0.5,0.5,0.95,0.133375121359112,0.134717022551072,0.134593207927337,0.136821587825738,0.13299274100172,0.134719289180338,0.133643943590216,0.132194377508044,0.131928105234873,0.132987867748787
"70",70,7,10,1500,0.5,0.95,0.05,0.172239540096205,0.174482029761783,0.169839803025196,0.169971210856962,0.173616574041805,0.167877072076921,0.172460083123903,0.17053696152208,0.172651953291372,0.175851923825202
"71",70,7,10,1500,0.5,0.95,0.5,0.152980614535139,0.155185081494768,0.153646720211051,0.153072639683394,0.15325391335904,0.155622597609078,0.152546611696187,0.151449223136431,0.15664858734692,0.152192280875974
"72",70,7,10,1500,0.5,0.95,0.95,0.148179950412764,0.147169657082606,0.147376317006048,0.149930298198674,0.145970326871553,0.145445545530438,0.144308490958499,0.145677421704484,0.14780006334756,0.147007366427063
"73",70,7,10,1500,0.95,0.05,0.05,0.175533689076069,0.179028038085977,0.177498063330561,0.183011072365916,0.18087568093321,0.181157139622471,0.180848141387607,0.178879403871783,0.18040784865244,0.177745975906678
"74",70,7,10,1500,0.95,0.05,0.5,0.144955103622738,0.15022569665795,0.137678260357307,0.143535230383976,0.141828005219856,0.148133654509969,0.144151866876142,0.14264212178693,0.144295117845833,0.147867495568263
"75",70,7,10,1500,0.95,0.05,0.95,0.133338061970582,0.134565045058689,0.137072730348561,0.132409197296852,0.132287479305198,0.133505792536365,0.134692996280834,0.132510345627907,0.134342178735994,0.133317888970103
"76",70,7,10,1500,0.95,0.5,0.05,0.186097994765023,0.207709341511143,0.184198672770509,0.199650794477171,0.189598463673966,0.202027808589769,0.204468514984783,0.191748418199699,0.195984068311485,0.213651026806663
"77",70,7,10,1500,0.95,0.5,0.5,0.163932797157457,0.169270482418975,0.164253355201587,0.162179559419218,0.167377733649329,0.172485186043039,0.169791693818991,0.168356804161347,0.164803976116342,0.168554624230644
"78",70,7,10,1500,0.95,0.5,0.95,0.157645677561592,0.158343006055682,0.158110053232734,0.164284918014127,0.158937429581018,0.159813255129898,0.158015138132166,0.160616435210759,0.159192992030908,0.160888034062709
"79",70,7,10,1500,0.95,0.95,0.05,0.20182947852888,0.214648060355618,0.20825140590041,0.213063629832047,0.215802341309978,0.217649417499882,0.210405383693116,0.210388213976408,0.207703901600902,0.204575556551925
"80",70,7,10,1500,0.95,0.95,0.5,0.189676549052213,0.191430183450587,0.191916772088532,0.188696175228389,0.190327808306447,0.198261634064983,0.181633641760187,0.192230983570713,0.188674585584615,0.196170498568717
"81",70,7,10,1500,0.95,0.95,0.95,0.184879511536663,0.193278619618049,0.194504922717383,0.18422400235257,0.18938375721661,0.187665992226412,0.195208881102072,0.18427398152792,0.191688352524134,0.186260908743623
"82",70,7,55,500,0.05,0.05,0.05,0.242942506830584,0.251751648146413,0.245518077666991,0.253338855290833,0.247758414034776,0.254919035884517,0.246028692575184,0.245479261640789,0.231333455046605,0.261449478132225
"83",70,7,55,500,0.05,0.05,0.5,0.168896431924144,0.18507925824085,0.175588598170066,0.170111401877147,0.17097680093139,0.167432019420287,0.166311851236389,0.165607836185987,0.164534983888045,0.161565586216435
"84",70,7,55,500,0.05,0.05,0.95,0.158704590089539,0.159709103515072,0.158021824688506,0.157243747526774,0.163736563728648,0.151615820387575,0.159597528689381,0.16026782762945,0.160197562122166,0.15968252728691
"85",70,7,55,500,0.05,0.5,0.05,0.188008763237345,0.173562854928179,0.152453283236098,0.153328938787785,0.165153263686428,0.175148022106251,0.213928462228986,0.151582670934538,0.153153501682497,0.160226291648136
"86",70,7,55,500,0.05,0.5,0.5,0.137058337252711,0.141539009988281,0.137248337451046,0.139517686673446,0.139683717267278,0.139181092227266,0.140634851573559,0.140688570687192,0.137929232882937,0.136547099021469
"87",70,7,55,500,0.05,0.5,0.95,0.137898803385019,0.134644830408908,0.136074620150712,0.135717966035506,0.137389775117319,0.138343289384328,0.137389378457198,0.138809251695952,0.136929989370451,0.135010324378258
"88",70,7,55,500,0.05,0.95,0.05,0.142769733014681,0.141004765469979,0.14216918959032,0.142550663296003,0.145319634274648,0.148391426923404,0.143540386965558,0.145743720610558,0.142631071969254,0.141920597025426
"89",70,7,55,500,0.05,0.95,0.5,0.132431183600748,0.131234970004942,0.12909000206357,0.130603147096679,0.13348935947418,0.131482259257992,0.129212853369861,0.130451056272844,0.130100182062269,0.132788461039004
"90",70,7,55,500,0.05,0.95,0.95,0.131671976127668,0.132286515987765,0.132565594716291,0.130464939377104,0.129904175296392,0.129643002939057,0.128739467847392,0.126629915988333,0.128264269021502,0.128625343063779
"91",70,7,55,500,0.5,0.05,0.05,0.221289397440219,0.224710590990523,0.228233102869076,0.217101799868911,0.222302014065381,0.224878718216418,0.21840329839419,0.215676883380034,0.223582489604194,0.228748477698729
"92",70,7,55,500,0.5,0.05,0.5,0.150848963040719,0.146126837622464,0.137805871585062,0.141937936739316,0.139867030909267,0.144374789864579,0.145477335005917,0.152495895866328,0.144706114397722,0.145793189794304
"93",70,7,55,500,0.5,0.05,0.95,0.134061626698434,0.132344711694203,0.13496436846986,0.13469078631731,0.134177791448382,0.134243297034205,0.134864863445029,0.13521046774256,0.135193184694394,0.135286059828623
"94",70,7,55,500,0.5,0.5,0.05,0.220362346069897,0.195434410714169,0.200664997742815,0.214436300516322,0.19551385606998,0.2337186856903,0.22872649139484,0.173130552061161,0.206382570069535,0.182022878671119
"95",70,7,55,500,0.5,0.5,0.5,0.141660217988355,0.140995585621449,0.145819879353932,0.144604456075087,0.144980943196375,0.143412039083298,0.144179916413325,0.144255848493775,0.14057824250761,0.142853824960501
"96",70,7,55,500,0.5,0.5,0.95,0.128283535370272,0.133913332478624,0.134252080222618,0.134712149298145,0.135784718267425,0.134102766019637,0.134560568465891,0.134979781548875,0.138509999966945,0.133901149346319
"97",70,7,55,500,0.5,0.95,0.05,0.182181259391161,0.192926102101258,0.183716674056814,0.188768764030667,0.180028244915895,0.177924189632812,0.189348171137117,0.192599990815424,0.18823157289433,0.182210215580049
"98",70,7,55,500,0.5,0.95,0.5,0.153459156639189,0.155390154777713,0.152079402738464,0.153415637357265,0.152380354439426,0.15250887231889,0.151331868406105,0.155597664687136,0.149833796457631,0.151814773771502
"99",70,7,55,500,0.5,0.95,0.95,0.140959376218899,0.138276763815337,0.142389109294976,0.142430475279107,0.141843191635942,0.140557276186885,0.140494433890453,0.14093115668452,0.139284110527459,0.138765959076959
"100",70,7,55,500,0.95,0.05,0.05,0.20954185460801,0.207833439463522,0.209525138217162,0.208070358887688,0.202037271766955,0.210945748110439,0.209655639397219,0.211385360856828,0.208444636045458,0.204804599439379
"101",70,7,55,500,0.95,0.05,0.5,0.154913085982686,0.173345995173015,0.159429004803362,0.16066023782136,0.154081629701718,0.162034608477562,0.156292329891838,0.171176094309718,0.156435864190178,0.160064567649911
"102",70,7,55,500,0.95,0.05,0.95,0.143525087217992,0.147215612991001,0.143616999034792,0.143667488201715,0.148417549825707,0.144542803759022,0.145879095043541,0.151521415278594,0.143225042168755,0.143510297462034
"103",70,7,55,500,0.95,0.5,0.05,0.227978673733829,0.243444621879019,0.235533349081687,0.240771359321181,0.24002008505054,0.22797102386005,0.241234318349024,0.237093753335006,0.228096651787194,0.233063063174728
"104",70,7,55,500,0.95,0.5,0.5,0.176445780693223,0.171049899725266,0.16852782133955,0.172453226570363,0.171155977974981,0.169954664463311,0.179624274914737,0.16539261973705,0.166836179251648,0.165441465597761
"105",70,7,55,500,0.95,0.5,0.95,0.160290210593474,0.159740382998957,0.163228158783984,0.163191439389858,0.165229592426999,0.165513714405648,0.158758025874513,0.159967499251536,0.156720212831765,0.164854975274849
"106",70,7,55,500,0.95,0.95,0.05,0.231813413793951,0.231825823589188,0.224913680972872,0.241196295643068,0.22918117722585,0.234196151145446,0.228012219846981,0.223584076244683,0.213989321224812,0.232658356519054
"107",70,7,55,500,0.95,0.95,0.5,0.186792149978129,0.186039855724317,0.187469702131859,0.186867855395664,0.191902378992689,0.184608479342034,0.191641376632565,0.186277738465919,0.18700124652804,0.192551088288986
"108",70,7,55,500,0.95,0.95,0.95,0.187942124336898,0.188775280589807,0.184392299575665,0.181776439404032,0.181592502438988,0.185118924253019,0.185621322630124,0.183204755836802,0.176862670481216,0.184521100783784
"109",70,7,55,1000,0.05,0.05,0.05,0.201863024642035,0.21849946014085,0.244399892783714,0.239205288494682,0.224080921380071,0.236282923380376,0.239379818948268,0.236892193327409,0.232842916807155,0.228699008514976
"110",70,7,55,1000,0.05,0.05,0.5,0.14148166426781,0.148858805878314,0.14534224390159,0.148757430884338,0.144827265732051,0.149855782761527,0.157417824654497,0.148051545864777,0.150135541478837,0.148567374020275
"111",70,7,55,1000,0.05,0.05,0.95,0.141713483776125,0.137768358870693,0.139372509068873,0.140789832349709,0.143569796480298,0.146880945179687,0.143725117250842,0.142789339357845,0.14227254788491,0.141467894495016
"112",70,7,55,1000,0.05,0.5,0.05,0.147623606259108,0.13356087162756,0.138009811553392,0.138640387815556,0.138699773502345,0.136208521274672,0.138170062242579,0.14224546166516,0.13513011573503,0.134367848312444
"113",70,7,55,1000,0.05,0.5,0.5,0.1243385237963,0.124448058655642,0.123928263898919,0.125830249182831,0.124009579223885,0.1250374955966,0.122784352773457,0.123287941130909,0.124037402098147,0.128755957575305
"114",70,7,55,1000,0.05,0.5,0.95,0.125455462033481,0.124493164578059,0.122875017944155,0.12561248277598,0.12314542681573,0.125163066858006,0.124057971758743,0.12592068769059,0.123986856265478,0.12288198782915
"115",70,7,55,1000,0.05,0.95,0.05,0.126228552610828,0.126000869700924,0.124104890984574,0.124305317677539,0.125107194446573,0.126605833052369,0.124145803642846,0.127189320091495,0.125632429113533,0.125739640677872
"116",70,7,55,1000,0.05,0.95,0.5,0.118653874259678,0.11980934519441,0.118960039207961,0.118766185739878,0.119207328461025,0.120290607253583,0.118835714592654,0.118453957558301,0.11792900622001,0.118721646474775
"117",70,7,55,1000,0.05,0.95,0.95,0.117791818483603,0.117181528553386,0.116024924304025,0.118572388937532,0.117896140095629,0.118542979422785,0.117669590500375,0.118525639708891,0.118760632498174,0.116885110110959
"118",70,7,55,1000,0.5,0.05,0.05,0.20251519054797,0.19365425675337,0.202563696414283,0.192695132578927,0.203760646664601,0.202401632421682,0.20190898055043,0.203071421370157,0.201641744959815,0.206075101809425
"119",70,7,55,1000,0.5,0.05,0.5,0.123078901246739,0.134728299031672,0.128934001304253,0.130676075893357,0.126092101528932,0.126555740545556,0.125816252747105,0.123865194939562,0.125436535679101,0.12550096461603
"120",70,7,55,1000,0.5,0.05,0.95,0.119029171400619,0.120337866473818,0.119398801968384,0.118222138049989,0.117706423225963,0.116387981646912,0.119244897841132,0.118765959076953,0.116672953611528,0.119475980694925
"121",70,7,55,1000,0.5,0.5,0.05,0.218809025033028,0.220210368577521,0.190902965483016,0.198573522252159,0.182230501911993,0.216848957374151,0.172946558430392,0.1555913181252,0.205485891531399,0.173007247429031
"122",70,7,55,1000,0.5,0.5,0.5,0.126232972537894,0.127546427532557,0.131374821030733,0.128158700763374,0.128696061896919,0.129042629511893,0.127324297864363,0.126906331427475,0.126784046778509,0.129633936421982
"123",70,7,55,1000,0.5,0.5,0.95,0.123510920785087,0.120004785302989,0.121039388232037,0.121822905304002,0.120839301533469,0.119881707333774,0.12197595944528,0.120236661477029,0.120014418477365,0.122538650160885
"124",70,7,55,1000,0.5,0.95,0.05,0.174637917189639,0.174091942864885,0.165637529029376,0.169747664545476,0.165986759933737,0.164444658711741,0.165079938229628,0.168453985891184,0.174864636782103,0.16623444584692
"125",70,7,55,1000,0.5,0.95,0.5,0.143612635773459,0.139295103679403,0.143001212528599,0.143845871925057,0.144568643332656,0.143641648628078,0.141728953520874,0.138754739262077,0.14140573218736,0.14129829396009
"126",70,7,55,1000,0.5,0.95,0.95,0.127976520436016,0.128990667035939,0.130498882150384,0.13103828325027,0.127150164070902,0.128614689906225,0.125775623417489,0.131461122940085,0.128479032144576,0.127823636291942
"127",70,7,55,1000,0.95,0.05,0.05,0.188384853698525,0.18717385034675,0.189636429714191,0.187040629211561,0.186819916186649,0.187252955708175,0.187656132389091,0.185116997618143,0.187046012456064,0.185078691583525
"128",70,7,55,1000,0.95,0.05,0.5,0.143498397658384,0.133960535033117,0.139741232984932,0.146947357417212,0.138468067325502,0.140206458642041,0.141239531596334,0.142492524255296,0.144118434094443,0.140265957660309
"129",70,7,55,1000,0.95,0.05,0.95,0.130822726806954,0.128125947970469,0.128616163215248,0.130194813834181,0.130881659167893,0.128626249715488,0.128604773403183,0.127557817344623,0.127293301709134,0.129756221070969
"130",70,7,55,1000,0.95,0.5,0.05,0.231510478792375,0.22266875468083,0.230584447405233,0.231428823473018,0.226008576240434,0.226617222864423,0.224469081642101,0.227202636538436,0.218165812312703,0.235525755873645
"131",70,7,55,1000,0.95,0.5,0.5,0.15780009168043,0.162389505955089,0.164130220566633,0.159653967758147,0.161953859809924,0.161669397836885,0.161258797945117,0.158741366149406,0.156718116199689,0.161919577042251
"132",70,7,55,1000,0.95,0.5,0.95,0.147627572860323,0.152127681941859,0.154183741350209,0.151188334107766,0.144467891661726,0.152807670722038,0.152071979527612,0.151747738210927,0.149010500042027,0.150368494301792
"133",70,7,55,1000,0.95,0.95,0.05,0.222979509553377,0.220767902711541,0.222331310248656,0.223707607539748,0.213695056080185,0.213850943508041,0.225392449739854,0.227972553834804,0.217289533437977,0.219807305228067
"134",70,7,55,1000,0.95,0.95,0.5,0.181334673359835,0.17832186973776,0.181883367639701,0.183714124098892,0.183292134395052,0.181366179506644,0.182544656728432,0.184782953129882,0.18922254320998,0.186997223261102
